acute161_0005.acq
5 msec/sample
5 channels
PPG100C
Volts
GSR100C
microsiemens
RSP100C
Volts
Scanner TTL
Volts
Scanner Trigger
Volts
min	CH1	CH2	CH3	CH6	CH20	
2.10942	0.00732422	1.94702	-5.50415	-0.000610352	5	
2.1095	0.00701904	1.94397	-5.49683	0	5	
2.10958	0.00732422	1.94092	-5.48492	0	5	
2.10967	0.00732422	1.94092	-5.47211	-0.000915527	5	
2.10975	0.00732422	1.94397	-5.45654	-0.000915527	5	
2.10983	0.00762939	1.94245	-5.44159	-0.000305176	5	
2.10992	0.00732422	1.93939	-5.42694	-0.000610352	5	
2.11	0.00701904	1.94245	-5.41473	-0.000610352	5	
2.11008	0.00732422	1.94245	-5.40375	-0.000915527	5	
2.11017	0.00701904	1.93939	-5.3952	-0.000915527	5	
2.11025	0.00732422	1.94397	-5.38788	-0.000610352	5	
2.11033	0.00732422	1.9455	-5.38391	-0.000610352	5	
2.11042	0.00732422	1.94092	-5.38025	0	5	
2.1105	0.00701904	1.94092	-5.37903	-0.000915527	5	
2.11058	0.00823975	1.9516	-5.3772	-0.000915527	5	
2.11067	0.00701904	1.94245	-5.37872	0	5	
2.11075	0.00762939	1.94092	-5.37872	-0.000915527	5	
2.11083	0.00732422	1.94245	-5.37933	-0.0012207	5	
2.11092	0.00732422	1.94702	-5.38025	-0.000610352	5	
2.111	0.00732422	1.94092	-5.38177	0	5	
2.11108	0.00732422	1.94092	-5.38086	-0.000610352	5	
2.11117	0.00701904	1.94397	-5.38208	0	5	
2.11125	0.00701904	1.94397	-5.38177	-0.000915527	5	
2.11133	0.00762939	1.94245	-5.38177	-0.000305176	5	
2.11142	0.00762939	1.94397	-5.38147	-0.000915527	5	
2.1115	0.00762939	1.94702	-5.38086	-0.000305176	5	
2.11158	0.00823975	1.94092	-5.38086	-0.0012207	5	
2.11167	0.00732422	1.94245	-5.37964	-0.000915527	5	
2.11175	0.00732422	1.94245	-5.3775	-0.000915527	5	
2.11183	0.00732422	1.93939	-5.3775	-0.00152588	5	
2.11192	0.00762939	1.94092	-5.37598	-0.0012207	5	
2.112	0.00762939	1.94397	-5.37476	-0.0012207	5	
2.11208	0.00823975	1.94855	-5.37476	-0.000915527	5	
2.11217	0.00762939	1.94245	-5.37506	0	5	
2.11225	0.00762939	1.94092	-5.37476	-0.000610352	5	
2.11233	0.00762939	1.94702	-5.37354	-0.000610352	5	
2.11242	0.00732422	1.94092	-5.37415	-0.000610352	5	
2.1125	0.00732422	1.94245	-5.37354	-0.000915527	5	
2.11258	0.00701904	1.9455	-5.37292	-0.00152588	5	
2.11267	0.00732422	1.94397	-5.37323	0.000305176	5	
2.11275	0.00732422	1.9455	-5.37201	-0.000610352	5	
2.11283	0.00701904	1.93482	-5.37201	-0.000915527	5	
2.11292	0.00762939	1.94702	-5.3714	0	5	
2.113	0.00671387	1.94245	-5.37109	-0.000915527	5	
2.11308	0.00762939	1.94245	-5.3714	-0.000610352	5	
2.11317	0.00732422	1.9455	-5.37109	-0.000915527	5	
2.11325	0.00732422	1.94702	-5.37231	-0.000610352	5	
2.11333	0.00762939	1.94245	-5.37201	0.000305176	5	
2.11342	0.00671387	1.93939	-5.37292	-0.000610352	5	
2.1135	0.00793457	1.94397	-5.37201	-0.000610352	5	
2.11358	0.00823975	1.94092	-5.37109	-0.000610352	5	
2.11367	0.00732422	1.94397	-5.36926	-0.000915527	5	
2.11375	0.00701904	1.94397	-5.36804	-0.0012207	5	
2.11383	0.00732422	1.94397	-5.36438	0	5	
2.11392	0.00701904	1.9455	-5.36194	0.000305176	5	
2.114	0.00701904	1.93787	-5.35919	-0.000610352	5	
2.11408	0.00762939	1.94702	-5.35736	-0.000610352	5	
2.11417	0.00701904	1.94245	-5.35614	-0.000610352	5	
2.11425	0.00732422	1.94245	-5.35461	-0.000610352	5	
2.11433	0.00732422	1.94397	-5.354	-0.000610352	5	
2.11442	0.00732422	1.9455	-5.35461	-0.000610352	5	
2.1145	0.00732422	1.93939	-5.35583	-0.000915527	5	
2.11458	0.00701904	1.93939	-5.35706	-0.000610352	5	
2.11467	0.00732422	1.94245	-5.35797	-0.000305176	5	
2.11475	0.00732422	1.94245	-5.3598	-0.0012207	5	
2.11483	0.00671387	1.94397	-5.3595	-0.000610352	5	
2.11492	0.00701904	1.94245	-5.36011	0	5	
2.115	0.00701904	1.94702	-5.36041	-0.000915527	5	
2.11508	0.00732422	1.94397	-5.3598	0	5	
2.11517	0.00762939	1.94092	-5.35797	-0.000915527	5	
2.11525	0.00732422	1.94397	-5.35553	-0.0012207	5	
2.11533	0.00793457	1.94092	-5.35339	-0.0012207	5	
2.11542	0.00732422	1.94245	-5.35034	-0.000610352	5	
2.1155	0.00793457	1.9455	-5.34821	-0.0012207	5	
2.11558	0.00701904	1.9455	-5.34637	-0.000610352	5	
2.11567	0.00701904	1.94397	-5.34637	0.000305176	5	
2.11575	0.00732422	1.93939	-5.3479	-0.000610352	5	
2.11583	0.00793457	1.94702	-5.34973	-0.0012207	5	
2.11592	0.00762939	1.94245	-5.35309	-0.000610352	5	
2.116	0.00701904	1.94245	-5.35583	-0.000915527	5	
2.11608	0.00732422	1.94092	-5.35858	-0.0012207	5	
2.11617	0.00732422	1.94397	-5.36163	-0.000915527	5	
2.11625	0.00732422	1.94397	-5.36285	-0.000305176	5	
2.11633	0.00732422	1.94397	-5.36316	-0.000610352	5	
2.11642	0.00762939	1.94702	-5.36285	-0.000915527	5	
2.1165	0.00762939	1.94245	-5.36224	0.000305176	5	
2.11658	0.00701904	1.94245	-5.36041	-0.000610352	5	
2.11667	0.00671387	1.9455	-5.35919	-0.00152588	5	
2.11675	0.00701904	1.9455	-5.35797	-0.000915527	5	
2.11683	0.00732422	1.94092	-5.35858	-0.000305176	5	
2.11692	0.00762939	1.94397	-5.35828	0	5	
2.117	0.00732422	1.94397	-5.35706	-0.0012207	5	
2.11708	0.00671387	1.94245	-5.35645	-0.000305176	5	
2.11717	0.00732422	1.93787	-5.354	-0.00152588	5	
2.11725	0.00793457	1.94245	-5.35126	0	5	
2.11733	0.00701904	1.94855	-5.34729	-0.000915527	5	
2.11742	0.00793457	1.94092	-5.34363	-0.000305176	5	
2.1175	0.00762939	1.94397	-5.33997	-0.000610352	5	
2.11758	0.00732422	1.94702	-5.33813	-0.00152588	5	
2.11767	0.00732422	1.93939	-5.33844	-0.000610352	5	
2.11775	0.00793457	1.94245	-5.33752	-0.0012207	5	
2.11783	0.00762939	1.94397	-5.33813	0	5	
2.11792	0.00732422	1.9455	-5.33905	-0.000915527	5	
2.118	0.00762939	1.94092	-5.33966	-0.000915527	5	
2.11808	0.00732422	1.94092	-5.33966	-0.00152588	5	
2.11817	0.00732422	1.94397	-5.33844	0	5	
2.11825	0.00732422	1.94245	-5.33691	-0.000915527	5	
2.11833	0.00732422	1.93787	-5.33539	-0.0012207	5	
2.11842	0.00762939	1.94397	-5.33264	0	5	
2.1185	0.00732422	1.94702	-5.3299	0	5	
2.11858	0.00701904	1.94092	-5.32806	-0.000915527	5	
2.11867	0.00762939	1.94397	-5.32471	-0.000915527	5	
2.11875	0.00793457	1.94092	-5.32196	-0.000610352	5	
2.11883	0.00701904	1.94245	-5.32043	-0.000915527	5	
2.11892	0.00732422	1.94245	-5.31738	-0.000915527	5	
2.119	0.00732422	1.9455	-5.31616	-0.000610352	5	
2.11908	0.00671387	1.94245	-5.31464	-0.000915527	5	
2.11917	0.00762939	1.9455	-5.31372	0	5	
2.11925	0.00732422	1.94092	-5.31464	-0.000610352	5	
2.11933	0.00793457	1.94702	-5.31403	-0.000610352	5	
2.11942	0.00671387	1.93939	-5.31464	0.000610352	5	
2.1195	0.00701904	1.93787	-5.31525	0	5	
2.11958	0.00732422	1.94397	-5.31555	-0.000915527	5	
2.11967	0.00671387	1.94397	-5.31708	-0.000610352	5	
2.11975	0.00732422	1.94092	-5.31769	-0.000610352	5	
2.11983	0.00701904	1.94245	-5.31799	-0.000915527	5	
2.11992	0.00762939	1.94397	-5.3186	-0.000915527	5	
2.12	0.00671387	1.94397	-5.32013	-0.0012207	5	
2.12008	0.00732422	1.94245	-5.31921	-0.0012207	5	
2.12017	0.00701904	1.9455	-5.31921	-0.000610352	5	
2.12025	0.00732422	1.94702	-5.31982	-0.000610352	5	
2.12033	0.00701904	1.94397	-5.32074	0.000305176	5	
2.12042	0.00671387	1.94245	-5.32135	0	5	
2.1205	0.00762939	1.9455	-5.32196	-0.000915527	5	
2.12058	0.00701904	1.94245	-5.32379	-0.000305176	5	
2.12067	0.00732422	1.94245	-5.32501	-0.000915527	5	
2.12075	0.00701904	1.9455	-5.32654	-0.0012207	5	
2.12083	0.00671387	1.9455	-5.32776	-0.000915527	5	
2.12092	0.00762939	1.9455	-5.33112	0.000915527	5	
2.121	0.00701904	1.93787	-5.33386	0	5	
2.12108	0.00701904	1.94702	-5.336	-0.000915527	5	
2.12117	0.00701904	1.94092	-5.33813	0	5	
2.12125	0.00701904	1.94245	-5.33844	-0.000610352	5	
2.12133	0.00701904	1.94245	-5.33722	-0.000915527	5	
2.12142	0.00762939	1.9455	-5.336	-0.000915527	5	
2.1215	0.00732422	1.94397	-5.33386	-0.000610352	5	
2.12158	0.00701904	1.94092	-5.33142	-0.000305176	5	
2.12167	0.00732422	1.94397	-5.33051	0	5	
2.12175	0.00762939	1.93939	-5.3302	-0.00152588	5	
2.12183	0.00762939	1.94397	-5.32898	-0.000305176	5	
2.12192	0.00701904	1.9455	-5.33051	-0.000305176	5	
2.122	0.00732422	1.95007	-5.33173	-0.000915527	5	
2.12208	0.00762939	1.94245	-5.33173	-0.000915527	5	
2.12217	0.00732422	1.94092	-5.33081	0	5	
2.12225	0.00793457	1.95007	-5.32928	-0.000915527	5	
2.12233	0.00701904	1.94092	-5.32654	0.000305176	5	
2.12242	0.00762939	1.94245	-5.32166	-0.000610352	5	
2.1225	0.00732422	1.94245	-5.31616	-0.000610352	5	
2.12258	0.00732422	1.94397	-5.31128	-0.0012207	5	
2.12267	0.00732422	1.94245	-5.30518	-0.000305176	5	
2.12275	0.00762939	1.93939	-5.29968	-0.000915527	5	
2.12283	0.00701904	1.94092	-5.2948	0	5	
2.12292	0.00762939	1.94092	-5.29053	-0.000915527	5	
2.123	0.00701904	1.94245	-5.28778	0	5	
2.12308	0.00732422	1.9455	-5.28564	-0.000915527	5	
2.12317	0.00762939	1.94245	-5.28473	-0.000305176	5	
2.12325	0.00701904	1.94397	-5.28473	-0.000610352	5	
2.12333	0.00732422	1.94397	-5.28473	-0.000915527	5	
2.12342	0.00671387	1.94092	-5.28595	-0.000610352	5	
2.1235	0.00793457	1.94245	-5.28564	-0.000915527	5	
2.12358	0.00762939	1.94245	-5.28778	-0.000610352	5	
2.12367	0.00762939	1.94397	-5.2887	-0.000305176	5	
2.12375	0.00732422	1.93939	-5.29053	-0.000305176	5	
2.12383	0.00671387	1.94397	-5.29083	-0.00152588	5	
2.12392	0.00701904	1.94245	-5.29083	-0.000610352	5	
2.124	0.00671387	1.94702	-5.29053	-0.000610352	5	
2.12408	0.00762939	1.94092	-5.289	-0.000915527	5	
2.12417	0.00762939	1.9455	-5.28839	-0.000610352	5	
2.12425	0.00701904	1.9455	-5.28564	0	5	
2.12433	0.00701904	1.94245	-5.28442	-0.000915527	5	
2.12442	0.00762939	1.94245	-5.28107	-0.00152588	5	
2.1245	0.00640869	1.94245	-5.28015	0.000305176	5	
2.12458	0.00732422	1.94397	-5.27893	-0.000305176	5	
2.12467	0.00732422	1.94245	-5.27802	-0.000610352	5	
2.12475	0.00762939	1.9455	-5.27802	-0.000305176	5	
2.12483	0.00732422	1.94397	-5.27954	-0.000305176	5	
2.12492	0.00701904	1.94245	-5.28015	0	5	
2.125	0.00701904	1.94092	-5.28015	-0.000610352	5	
2.12508	0.00793457	1.94397	-5.28076	-0.000610352	5	
2.12517	0.00701904	1.94397	-5.28229	-0.000915527	5	
2.12525	0.00732422	1.94092	-5.28198	-0.000915527	5	
2.12533	0.00732422	1.94397	-5.28229	0.000305176	5	
2.12542	0.00762939	1.94092	-5.28259	0	5	
2.1255	0.00732422	1.93939	-5.28137	-0.000305176	5	
2.12558	0.00701904	1.94245	-5.27985	-0.00152588	5	
2.12567	0.00762939	1.93939	-5.27924	-0.000305176	5	
2.12575	0.00793457	1.94702	-5.27771	-0.000610352	5	
2.12583	0.00762939	1.94092	-5.27496	-0.000915527	5	
2.12592	0.00762939	1.94397	-5.27496	-0.000305176	5	
2.126	0.00854492	1.94397	-5.27283	0.000305176	5	
2.12608	0.00762939	1.93939	-5.27252	-0.000610352	5	
2.12617	0.00793457	1.94397	-5.27222	-0.0012207	5	
2.12625	0.00640869	1.94245	-5.27222	0	5	
2.12633	0.00732422	1.94397	-5.2713	0	5	
2.12642	0.00732422	1.94245	-5.271	-0.000915527	5	
2.1265	0.00823975	1.9455	-5.27039	-0.000610352	5	
2.12658	0.00823975	1.94702	-5.27008	-0.000915527	5	
2.12667	0.00762939	1.93634	-5.271	-0.000915527	5	
2.12675	0.00732422	1.94397	-5.27008	-0.000915527	5	
2.12683	0.00762939	1.94092	-5.27008	-0.000610352	5	
2.12692	0.00823975	1.94702	-5.27008	-0.000915527	5	
2.127	0.00701904	1.94245	-5.26886	-0.000305176	5	
2.12708	0.00762939	1.94092	-5.26947	-0.000305176	5	
2.12717	0.00793457	1.9455	-5.26825	-0.0012207	5	
2.12725	0.00793457	1.94245	-5.26855	-0.0012207	5	
2.12733	0.00793457	1.94245	-5.26764	-0.00152588	5	
2.12742	0.00762939	1.94245	-5.26642	-0.000610352	5	
2.1275	0.00732422	1.94092	-5.26703	-0.000305176	5	
2.12758	0.00701904	1.94245	-5.2655	-0.00152588	5	
2.12767	0.00823975	1.94397	-5.26581	0	5	
2.12775	0.00732422	1.9516	-5.26459	-0.00152588	5	
2.12783	0.00732422	1.93939	-5.2652	-0.0012207	5	
2.12792	0.00701904	1.94245	-5.26367	0	5	
2.128	0.00701904	1.94397	-5.26428	-0.000610352	5	
2.12808	0.00701904	1.93939	-5.26337	-0.00213623	5	
2.12817	0.00701904	1.94092	-5.26367	-0.0012207	5	
2.12825	0.00732422	1.94397	-5.26459	-0.000305176	5	
2.12833	0.00793457	1.94245	-5.26398	-0.000915527	5	
2.12842	0.00732422	1.94245	-5.26337	0	5	
2.1285	0.00701904	1.93787	-5.26398	0	5	
2.12858	0.00671387	1.9455	-5.26398	0	5	
2.12867	0.00762939	1.94245	-5.26398	0.000305176	5	
2.12875	0.00732422	1.94092	-5.26337	-0.000610352	5	
2.12883	0.00732422	1.94397	-5.26306	-0.00152588	5	
2.12892	0.00762939	1.94397	-5.26367	0.000305176	5	
2.129	0.00762939	1.94092	-5.26337	0.000305176	5	
2.12908	0.00701904	1.94245	-5.26428	-0.000915527	5	
2.12917	0.00762939	1.9455	-5.26428	-0.000610352	5	
2.12925	0.00732422	1.94092	-5.26611	0.000305176	5	
2.12933	0.00762939	1.94397	-5.26764	-0.000610352	5	
2.12942	0.00732422	1.94245	-5.26764	-0.000915527	5	
2.1295	0.00762939	1.94245	-5.26764	0	5	
2.12958	0.00732422	1.94397	-5.26764	0.000610352	5	
2.12967	0.00671387	1.93787	-5.26642	-0.000610352	5	
2.12975	0.00762939	1.9455	-5.26398	-0.00152588	5	
2.12983	0.00732422	1.94397	-5.26154	0	5	
2.12992	0.00732422	1.94397	-5.26031	-0.000610352	5	
2.13	0.00732422	1.94245	-5.25696	-0.0012207	5	
2.13008	0.00701904	1.94245	-5.25543	0	5	
2.13017	0.00732422	1.9455	-5.25421	0.000915527	5	
2.13025	0.00732422	1.93939	-5.2536	0.000305176	5	
2.13033	0.00732422	1.9455	-5.25208	-0.0012207	5	
2.13042	0.00732422	1.94092	-5.25391	-0.000305176	5	
2.1305	0.00762939	1.94245	-5.25452	-0.000915527	5	
2.13058	0.00640869	1.94397	-5.25726	-0.000915527	5	
2.13067	0.00732422	1.94397	-5.26093	-0.000305176	5	
2.13075	0.00762939	1.94245	-5.26428	-0.000610352	5	
2.13083	0.00762939	1.94245	-5.26733	-0.000610352	5	
2.13092	0.00701904	1.9455	-5.26947	-0.000305176	5	
2.131	0.00701904	1.94245	-5.27069	-0.00152588	5	
2.13108	0.00701904	1.94092	-5.27039	-0.0012207	5	
2.13117	0.00701904	1.9455	-5.26855	-0.000610352	5	
2.13125	0.00701904	1.94702	-5.26642	-0.000915527	5	
2.13133	0.00701904	1.94397	-5.26306	0.000305176	5	
2.13142	0.00671387	1.94245	-5.26123	-0.0012207	5	
2.1315	0.00762939	1.94702	-5.25848	-0.000915527	5	
2.13158	0.00701904	1.94092	-5.25604	0.000610352	5	
2.13167	0.00732422	1.94397	-5.25391	-0.0012207	5	
2.13175	0.00732422	1.94245	-5.25208	-0.000610352	5	
2.13183	0.00793457	1.9455	-5.25024	-0.000305176	5	
2.13192	0.00732422	1.94092	-5.24811	-0.000610352	5	
2.132	0.00701904	1.94245	-5.24536	-0.000915527	5	
2.13208	0.00793457	1.9455	-5.24139	-0.0012207	5	
2.13217	0.00732422	1.93787	-5.23834	-0.000915527	5	
2.13225	0.00701904	1.94092	-5.23407	-0.000305176	5	
2.13233	0.00732422	1.93939	-5.23071	-0.000305176	5	
2.13242	0.00701904	1.94702	-5.22797	-0.000610352	5	
2.1325	0.00732422	1.94092	-5.22552	-0.000610352	5	
2.13258	0.00671387	1.9455	-5.22369	-0.0012207	5	
2.13267	0.00793457	1.94245	-5.22308	-0.000305176	5	
2.13275	0.00762939	1.94245	-5.22217	-0.00152588	5	
2.13283	0.00671387	1.94092	-5.22247	-0.000915527	5	
2.13292	0.00701904	1.94092	-5.22369	0.000305176	5	
2.133	0.00762939	1.9455	-5.22369	-0.000305176	5	
2.13308	0.00701904	1.94245	-5.22461	-0.00152588	5	
2.13317	0.00732422	1.94092	-5.22278	-0.00152588	5	
2.13325	0.00701904	1.94245	-5.22278	0	5	
2.13333	0.00762939	1.9455	-5.22247	-0.000610352	5	
2.13342	0.00732422	1.94092	-5.22125	-0.000610352	5	
2.1335	0.00701904	1.94702	-5.22034	0	5	
2.13358	0.00732422	1.94397	-5.21881	-0.000610352	5	
2.13367	0.00701904	1.94092	-5.21851	-0.000915527	5	
2.13375	0.00732422	1.9455	-5.21759	-0.000610352	5	
2.13383	0.00701904	1.93787	-5.21759	-0.000610352	5	
2.13392	0.00762939	1.94855	-5.2179	-0.00152588	5	
2.134	0.00762939	1.94245	-5.21912	0	5	
2.13408	0.00732422	1.94245	-5.22125	-0.000610352	5	
2.13417	0.00762939	1.94397	-5.22156	-0.000915527	5	
2.13425	0.00732422	1.94397	-5.22308	-0.000305176	5	
2.13433	0.00732422	1.94245	-5.22308	0.000305176	5	
2.13442	0.00762939	1.93939	-5.22217	-0.000610352	5	
2.1345	0.00762939	1.94702	-5.22125	-0.000915527	5	
2.13458	0.00701904	1.94245	-5.22247	-0.0012207	5	
2.13467	0.00762939	1.94397	-5.22095	-0.000610352	5	
2.13475	0.00640869	1.94702	-5.22095	-0.000915527	5	
2.13483	0.00762939	1.94397	-5.22156	0	5	
2.13492	0.00732422	1.93939	-5.22186	-0.000915527	5	
2.135	0.00701904	1.94092	-5.22217	-0.000610352	5	
2.13508	0.00762939	1.94245	-5.22095	-0.000610352	5	
2.13517	0.00701904	1.93939	-5.22156	-0.000915527	5	
2.13525	0.00793457	1.94397	-5.22186	-0.0012207	5	
2.13533	0.00732422	1.94245	-5.22217	-0.00152588	5	
2.13542	0.00732422	1.94397	-5.22217	-0.000915527	5	
2.1355	0.00732422	1.94092	-5.22308	-0.000610352	5	
2.13558	0.00701904	1.9455	-5.22339	-0.000915527	5	
2.13567	0.00701904	1.94702	-5.22369	-0.000915527	5	
2.13575	0.00762939	1.94092	-5.22369	-0.00152588	5	
2.13583	0.00732422	1.94397	-5.22247	-0.00152588	5	
2.13592	0.00762939	1.93939	-5.22125	-0.000610352	5	
2.136	0.00823975	1.9455	-5.21881	-0.000915527	5	
2.13608	0.00671387	1.94092	-5.21667	-0.0012207	5	
2.13617	0.00762939	1.94245	-5.21362	-0.0012207	5	
2.13625	0.00732422	1.94245	-5.2124	-0.000610352	5	
2.13633	0.00732422	1.94092	-5.21149	-0.000915527	5	
2.13642	0.00762939	1.94092	-5.21057	0	5	
2.1365	0.00793457	1.94397	-5.21118	-0.000305176	5	
2.13658	0.00762939	1.94855	-5.2121	-0.000610352	5	
2.13667	0.00732422	1.94092	-5.2121	-0.000610352	5	
2.13675	0.00762939	1.94397	-5.2124	0	5	
2.13683	0.00793457	1.94702	-5.21179	-0.000915527	5	
2.13692	0.00762939	1.94092	-5.2121	0	5	
2.137	0.00823975	1.94092	-5.21149	-0.000610352	5	
2.13708	0.00732422	1.94245	-5.20935	-0.00152588	5	
2.13717	0.00762939	1.94245	-5.20905	-0.000915527	5	
2.13725	0.00762939	1.94397	-5.20752	0	5	
2.13733	0.00793457	1.94092	-5.20691	-0.000305176	5	
2.13742	0.00793457	1.94855	-5.20569	-0.000915527	5	
2.1375	0.00732422	1.94397	-5.20508	-0.000305176	5	
2.13758	0.00701904	1.94245	-5.20477	-0.000305176	5	
2.13767	0.00701904	1.94397	-5.20264	-0.000305176	5	
2.13775	0.00701904	1.94397	-5.20203	-0.000915527	5	
2.13783	0.00701904	1.94397	-5.20142	0.000305176	5	
2.13792	0.00762939	1.93939	-5.20172	-0.000610352	5	
2.138	0.00732422	1.9455	-5.2005	-0.00152588	5	
2.13808	0.00762939	1.94397	-5.20111	-0.000915527	5	
2.13817	0.00701904	1.94245	-5.20172	-0.000915527	5	
2.13825	0.00732422	1.94397	-5.20264	-0.000305176	5	
2.13833	0.00701904	1.94702	-5.20416	-0.000305176	5	
2.13842	0.00762939	1.94245	-5.2066	0	5	
2.1385	0.00732422	1.94397	-5.20905	-0.000305176	5	
2.13858	0.00793457	1.94702	-5.21057	-0.000915527	5	
2.13867	0.00671387	1.94245	-5.21484	-0.000610352	5	
2.13875	0.00701904	1.94397	-5.21637	-0.000915527	5	
2.13883	0.00732422	1.94245	-5.21881	-0.000610352	5	
2.13892	0.00762939	1.9455	-5.22125	-0.00152588	5	
2.139	0.00671387	1.94397	-5.22552	0	5	
2.13908	0.00793457	1.94397	-5.22675	0	5	
2.13917	0.00701904	1.9455	-5.22858	-0.000915527	5	
2.13925	0.00732422	1.94092	-5.23041	-0.000610352	5	
2.13933	0.00732422	1.94245	-5.23163	-0.000610352	5	
2.13942	0.00762939	1.9455	-5.23315	-0.000915527	5	
2.1395	0.00701904	1.94702	-5.23346	-0.000610352	5	
2.13958	0.00701904	1.93787	-5.23499	-0.000610352	5	
2.13967	0.00671387	1.94855	-5.23499	-0.00152588	5	
2.13975	0.00762939	1.94702	-5.23468	-0.000915527	5	
2.13983	0.00762939	1.9455	-5.23529	0	5	
2.13992	0.00701904	1.94397	-5.23529	0	5	
2.14	0.00701904	1.94092	-5.23621	-0.000610352	5	
2.14008	0.00762939	1.9455	-5.23651	-0.000305176	5	
2.14017	0.00701904	1.94397	-5.23804	-0.000915527	5	
2.14025	0.00732422	1.94397	-5.23804	-0.0012207	5	
2.14033	0.00793457	1.94245	-5.23834	0	5	
2.14042	0.00762939	1.94397	-5.24078	-0.00152588	5	
2.1405	0.00762939	1.94397	-5.24048	-0.0012207	5	
2.14058	0.00762939	1.94397	-5.242	-0.000610352	5	
2.14067	0.00793457	1.94397	-5.24292	0	5	
2.14075	0.00762939	1.94245	-5.24384	-0.000610352	5	
2.14083	0.00701904	1.94245	-5.24261	-0.000305176	5	
2.14092	0.00762939	1.9455	-5.242	-0.000610352	5	
2.141	0.00701904	1.94245	-5.24139	-0.00152588	5	
2.14108	0.00732422	1.94092	-5.24048	-0.000915527	5	
2.14117	0.00762939	1.94397	-5.23926	-0.000915527	5	
2.14125	0.00793457	1.9455	-5.23804	-0.000610352	5	
2.14133	0.00732422	1.93939	-5.23621	-0.0012207	5	
2.14142	0.00762939	1.94397	-5.23407	-0.000915527	5	
2.1415	0.00732422	1.94397	-5.23163	-0.000305176	5	
2.14158	0.00762939	1.94245	-5.23071	-0.000915527	5	
2.14167	0.00732422	1.94245	-5.22919	-0.0012207	5	
2.14175	0.00762939	1.94245	-5.22888	0.000915527	5	
2.14183	0.00793457	1.9455	-5.22736	-0.000915527	5	
2.14192	0.00701904	1.93787	-5.22583	-0.00152588	5	
2.142	0.00732422	1.94092	-5.22278	-0.000915527	5	
2.14208	0.00701904	1.94092	-5.22034	0	5	
2.14217	0.00701904	1.94397	-5.22064	-0.000915527	5	
2.14225	0.00701904	1.94245	-5.22064	-0.0012207	5	
2.14233	0.00762939	1.9455	-5.22644	-0.000610352	5	
2.14242	0.00701904	1.94245	-5.23682	-0.000915527	5	
2.1425	0.00732422	1.94397	-5.25757	-0.00152588	5	
2.14258	0.00762939	1.94397	-5.28992	-0.00152588	5	
2.14267	0.00701904	1.94092	-5.33295	0	5	
2.14275	0.00732422	1.94855	-5.38239	-0.000915527	5	
2.14283	0.00732422	1.94397	-5.43579	0	5	
2.14292	0.00732422	1.94245	-5.48584	0	5	
2.143	0.00640869	1.94092	-5.52979	-0.000915527	5	
2.14308	0.00732422	1.94397	-5.5658	0	5	
2.14317	0.00732422	1.94245	-5.59235	0.000305176	5	
2.14325	0.00701904	1.93787	-5.61127	-0.000915527	5	
2.14333	0.00762939	1.94397	-5.62012	-0.000610352	5	
2.14342	0.00732422	1.94092	-5.62286	0	5	
2.1435	0.00732422	1.94092	-5.62042	-0.000915527	5	
2.14358	0.00701904	1.94397	-5.6134	-0.000305176	5	
2.14367	0.00732422	1.94092	-5.60272	-0.000610352	5	
2.14375	0.00732422	1.94245	-5.59021	0	5	
2.14383	0.00701904	1.93939	-5.57587	-0.000610352	5	
2.14392	0.00793457	1.94702	-5.5603	-0.000305176	5	
2.144	0.00732422	1.9455	-5.54382	-0.000305176	5	
2.14408	0.00762939	1.94245	-5.52277	-0.000610352	5	
2.14417	0.00732422	1.94092	-5.48126	-0.000305176	5	
2.14425	0.00701904	1.94397	-5.40924	-0.0012207	5	
2.14433	0.00823975	1.94397	-5.30243	-0.000915527	5	
2.14442	0.00762939	1.94702	-5.16541	0.000305176	5	
2.1445	0.00762939	1.94702	-5.01068	0	5	
2.14458	0.00701904	1.94397	-4.84955	-0.000305176	5	
2.14467	0.00793457	1.94397	-4.69452	-0.000915527	5	
2.14475	0.00762939	1.94245	-4.552	-0.000305176	5	
2.14483	0.00732422	1.94245	-4.43146	0	5	
2.14492	0.00732422	1.94245	-4.33228	-0.000915527	5	
2.145	0.00762939	1.94092	-4.25446	0.000305176	5	
2.14508	0.00732422	1.94397	-4.20074	-0.000305176	5	
2.14517	0.00762939	1.94397	-4.1629	-0.00152588	5	
2.14525	0.00793457	1.94245	-4.14154	-0.000610352	5	
2.14533	0.00793457	1.94397	-4.1275	-0.000915527	5	
2.14542	0.00793457	1.94245	-4.11224	-0.0012207	5	
2.1455	0.00762939	1.94092	-4.08112	0.000305176	5	
2.14558	0.00793457	1.93787	-4.02893	0	5	
2.14567	0.00732422	1.94397	-3.95477	-0.000915527	5	
2.14575	0.00732422	1.94397	-3.86139	-0.000610352	5	
2.14583	0.00762939	1.9455	-3.75702	0	5	
2.14592	0.00762939	1.95007	-3.64899	0	5	
2.146	0.00762939	1.94397	-3.54431	0	5	
2.14608	0.00793457	1.94245	-3.44635	-0.000610352	5	
2.14617	0.0088501	1.94855	-3.35754	-0.00152588	5	
2.14625	0.00762939	1.94245	-3.27789	0.000305176	5	
2.14633	0.00793457	1.94092	-3.19824	-0.000915527	5	
2.14642	0.00762939	1.94092	-3.11157	-0.000915527	5	
2.1465	0.00793457	1.94245	-3.01666	-0.000610352	5	
2.14658	0.00793457	1.94397	-2.91718	0.000305176	5	
